ID	Source	Source_Reference_ID	Entrez_Gene_ID	Symbol
ILMN_2679046	RefSeq	NM_019393.1	50911	Exosc9
ILMN_2494890	RefSeq	NM_145440.1	217369	Uts2r
ILMN_1216803	RefSeq	NM_177197.2	320581	4833405L16Rik
ILMN_2894900	RefSeq	NM_177197.2	320581	4833405L16Rik
ILMN_2689488	RefSeq	NM_177197.2	320581	4833405L16Rik
ILMN_2492500	MEEBO	scl52279.13_643	NA	Zfhx1a
ILMN_2691227	RefSeq	NM_175185.2	72552	2700067E09Rik
ILMN_1215537	MEEBO	scl0207495.3_3	NA	BC048937
ILMN_3008238	RefSeq	NM_021793.1	60455	Tmem8
ILMN_1242391	RefSeq	NM_021793.1	60455	Tmem8
ILMN_1219908	RefSeq	NM_021793.1	60455	Tmem8
ILMN_2737666	MEEBO	scl017968.15_0	NA	Ncam2
ILMN_2736714	MEEBO	scl32755.5.1_6	NA	1700071E18Rik
ILMN_2708794	RefSeq	NM_145412.3	214987	5830457O10Rik
ILMN_2697766	RefSeq	NM_145412.3	214987	5830457O10Rik
ILMN_2911454	RefSeq	NM_145412.3	214987	5830457O10Rik
ILMN_1249269	RefSeq	NM_145412.3	214987	5830457O10Rik
ILMN_2666043	RefSeq	NM_146327.1	258324	Olfr129
ILMN_3158444	RefSeq	NM_178655.3	109676	Ank2
ILMN_3079138	RefSeq	NM_178655.3	109676	Ank2
ILMN_2700281	RefSeq	NM_207145.1	258249	Olfr845
ILMN_2742551	RefSeq	NM_201390.1	18810	Plec1
ILMN_1217118	RefSeq	NM_032003.1	83965	Enpp5
ILMN_1253387	MEEBO	scl45215.1.1_294	NA	Klf5
ILMN_2738901	RefSeq	NM_010504.1	15967	Ifna4
ILMN_2597481	MEEBO	scl44255.5_1	NA	Rala
ILMN_1245997	RefSeq	NM_009333.2	21416	Tcf7l2
ILMN_3006739	RefSeq	NM_009333.2	21416	Tcf7l2
ILMN_2641647	RefSeq	NM_009333.2	21416	Tcf7l2
ILMN_3123321	RefSeq	NM_001035226.1	103573	Xpo1
ILMN_2640346	RefSeq	NM_028808.1	74191	P2ry13
ILMN_2733605	MEEBO	scl25223.1.19_5	NA	Dnajc6
ILMN_1230224	MEEBO	scl25223.1.19_5	NA	Dnajc6
ILMN_2648618	RefSeq	NM_025445.2	66251	Arfgap3
ILMN_1253226	RefSeq	XM_141680.3	NA	LOC245376
ILMN_2704823	MEEBO	scl0002163.1_25	NA	Acaa2
ILMN_2704822	MEEBO	scl0002163.1_25	NA	Acaa2
ILMN_2704826	MEEBO	scl0002163.1_25	NA	Acaa2
ILMN_1213604	RefSeq	NM_007486.1	11857	Arhgdib
ILMN_2789948	RefSeq	NM_007486.1	11857	Arhgdib
ILMN_2742455	MEEBO	scl098053.3_1	NA	Gtf2f1
ILMN_2665490	MEEBO	scl48756.9_28	NA	Litaf
ILMN_2794526	RefSeq	NM_009924.2	12802	Cnr2
ILMN_1217953	RefSeq	NM_146831.1	258828	Olfr133
ILMN_2620573	MEEBO	scl53531.13_25	NA	Ppp2r5b
ILMN_1215085	RefSeq	NM_010221.1	14230	Fkbp10
ILMN_2987649	RefSeq	NM_010372.1	14941	Gzmd
ILMN_2678281	RefSeq	NM_010372.1	14941	Gzmd
ILMN_2645845	MEEBO	scl00099.1_80	NA	Spint2
ILMN_2663338	MEEBO	scl00099.1_80	NA	Spint2
ILMN_2665697	RefSeq	NM_146736.1	258731	Olfr491
ILMN_1243593	RefSeq	NM_029508.1	76073	0610009F02Rik
ILMN_2699003	MEEBO	scl42728.4.1_1	NA	Siva
ILMN_2626114	MEEBO	scl37475.12_218	NA	Rab3ip
ILMN_1219656	MEEBO	scl33050.3.1_15	NA	1810008O21Rik
ILMN_2430673	MEEBO	scl35156.16_334	NA	Xab2
ILMN_3048492	RefSeq	NM_176839.1	27416	Abcc5
ILMN_3009738	RefSeq	NM_026451.1	67912	1600012H06Rik
ILMN_1238211	RefSeq	NM_026451.1	67912	1600012H06Rik
ILMN_2718861	RefSeq	NM_026451.1	67912	1600012H06Rik
ILMN_2753279	RefSeq	NM_177110.2	320230	C130023O10Rik
ILMN_1229530	RefSeq	NM_007783.2	12988	Csk
ILMN_2731310	RefSeq	NM_013505.2	13506	Dsc2
ILMN_2614463	MEEBO	scl018933.1_11	NA	Prrx1
ILMN_2678094	MEEBO	scl018933.1_11	NA	Prrx1
ILMN_2977605	RefSeq	NM_152802.1	77674	Defb12
ILMN_2955509	RefSeq	NM_011177.1	19144	Klk6
ILMN_3109979	RefSeq	NM_001035531.1	320129	Adrbk2
ILMN_2683698	RefSeq	NM_021457.2	14362	Fzd1
ILMN_2672379	MEEBO	scl21595.18_459	NA	Ptbp2
ILMN_1242566	MEEBO	scl52210.15_411	NA	Dsg2
ILMN_1215475	MEEBO	scl52210.15_411	NA	Dsg2
ILMN_3161253	RefSeq	NM_001033415.1	330096	D830007B15Rik
ILMN_1245079	RefSeq	NM_007421.1	11565	Adssl1
ILMN_2958099	RefSeq	NM_007421.1	11565	Adssl1
ILMN_2711688	RefSeq	NM_007421.1	11565	Adssl1
ILMN_2685222	MEEBO	scl40256.6.1_2	NA	C330016O10Rik
ILMN_1225633	RefSeq	NM_017461.1	54204	Septin 1
ILMN_3029849	RefSeq	NM_207131.1	110794	Cebpe
ILMN_3103062	RefSeq	NM_207131.1	110794	Cebpe
ILMN_3115796	RefSeq	NM_170702.2	21939	Cd40
ILMN_2961000	RefSeq	NM_033595.4	93724	Pcdhga12
ILMN_2647590	MEEBO	scl46572.5.1_1	NA	Samd8
ILMN_2626294	RefSeq	NM_013626.1	18484	Pam
ILMN_3139800	RefSeq	NM_181280.1	107976	Bre
ILMN_2738893	MEEBO	scl52590.16_341	NA	D19Wsu12e
ILMN_2716580	RefSeq	NM_146295.1	258292	Olfr446
ILMN_2590585	RefSeq	NM_030688.1	60367	Il1rapl2
ILMN_1256171	RefSeq	NM_198167.1	224807	BC026370
ILMN_1220629	RefSeq	NM_198167.1	224807	BC026370
ILMN_1229161	MEEBO	scl21053.15_4	NA	Eng
ILMN_2496621	RefSeq	NM_148924.2	74120	Zfp263
ILMN_2989535	RefSeq	NM_009808.2	12364	Casp12
ILMN_3160992	RefSeq	NM_001013814.1	434437	Amt
ILMN_1242248	RefSeq	NM_022890.1	64945	Cldn12
ILMN_2740407	MEEBO	scl32298.14.1_5	NA	Pde2a
ILMN_1234614	RefSeq	NM_026662.2	110639	Prps2
ILMN_1234776	RefSeq	NM_147044.1	259046	Olfr679
ILMN_2820383	RefSeq	NM_028019.1	71956	Rnf135
ILMN_2655034	RefSeq	NM_028019.1	71956	Rnf135
ILMN_2820379	RefSeq	NM_028019.1	71956	Rnf135
ILMN_1231795	RefSeq	NM_145743.1	215951	Lace1
ILMN_2743236	MEEBO	scl52937.2.1_149	NA	Ins1
ILMN_2907241	RefSeq	NM_001033334.1	627191	Tmem90a
ILMN_2774563	RefSeq	NM_008645.2	17836	Mug1
ILMN_1221243	RefSeq	NM_028493.1	73296	Rhobtb3
ILMN_2729052	MEEBO	scl22285.2_405	NA	Arpm1
ILMN_2706430	MEEBO	scl21933.10_57	NA	Il6ra
ILMN_2768984	RefSeq	NM_028390.1	68743	Anln
ILMN_2763217	RefSeq	NM_028390.1	68743	Anln
ILMN_2595597	RefSeq	NM_028390.1	68743	Anln
ILMN_2886872	RefSeq	NM_025725.2	66717	Ccdc96
ILMN_2745415	RefSeq	NM_025725.2	66717	Ccdc96
ILMN_1227634	RefSeq	NM_153102.1	236537	Zfp352
ILMN_2796557	RefSeq	NM_025614.1	66521	Rwdd1
ILMN_1217700	RefSeq	NM_134136.1	107035	Fbxo38
ILMN_2955755	RefSeq	NM_134136.1	107035	Fbxo38
ILMN_2652077	MEEBO	scl29556.6.1_40	NA	4632428M11Rik
ILMN_2860699	RefSeq	NM_013514.2	13829	Epb4.9
ILMN_1248790	MEEBO	scl0320048.1_155	NA	Tfpi
ILMN_2691522	MEEBO	scl0320048.1_155	NA	Tfpi
ILMN_1237208	MEEBO	scl34059.10_20	NA	Lamp1
ILMN_2600022	RefSeq	NM_172934.1	245843	4632417D23
ILMN_2898062	RefSeq	NM_146465.1	258457	Olfr108
ILMN_2600380	RefSeq	NM_146465.1	258457	Olfr108
ILMN_1222226	MEEBO	scl0002024.1_17	NA	Vav3
ILMN_2879349	RefSeq	NM_181569.1	17168	Mare
ILMN_1240675	RefSeq	NM_028226.1	72397	3000004N20Rik
ILMN_1223349	MEEBO	scl30862.1.1_59	NA	Olfr697
ILMN_3163567	RefSeq	NM_173774.3	242773	Slc45a1
ILMN_2715800	RefSeq	NM_153074.2	211228	Lrrc25
ILMN_2780177	RefSeq	NM_029963.2	77721	Mrps5
ILMN_1253178	RefSeq	NM_007436.1	11670	Aldh3a1
ILMN_2904108	RefSeq	NM_153101.1	235712	Mrgpra2
ILMN_3049650	RefSeq	NM_001033525.1	52150	Kcnk6
ILMN_3125634	RefSeq	NM_001033525.1	52150	Kcnk6
ILMN_2831341	RefSeq	NM_201609.2	268469	Zfp652
ILMN_1216614	RefSeq	XM_127436.3	NA	AL022779
ILMN_1225213	MEEBO	scl0068045.1_0	NA	2700060E02Rik
ILMN_2446727	MEEBO	scl45663.15_583	NA	Ddhd1
ILMN_1235808	MEEBO	scl000556.1_47	NA	9430041O17Rik
ILMN_1236413	MEEBO	scl000556.1_47	NA	9430041O17Rik
ILMN_2742379	MEEBO	scl000556.1_47	NA	9430041O17Rik
ILMN_1248340	MEEBO	scl0001903.1_3	NA	D16Bwg1547e
ILMN_1239569	MEEBO	scl0001903.1_3	NA	D16Bwg1547e
ILMN_2589011	MEEBO	scl0016866.2_28	NA	Lhb
ILMN_1225058	MEEBO	scl000285.1_4	NA	Tacc2
ILMN_2738739	MEEBO	scl000285.1_4	NA	Tacc2
ILMN_2724156	MEEBO	scl000285.1_4	NA	Tacc2
ILMN_2601026	MEEBO	scl000285.1_4	NA	Tacc2
ILMN_1225839	RefSeq	NM_009929.2	12822	Col18a1
ILMN_2735184	RefSeq	NM_009929.2	12822	Col18a1
ILMN_2937542	RefSeq	NM_009929.2	12822	Col18a1
ILMN_2590532	RefSeq	NM_138600.1	110695	Aldh7a1
ILMN_1247873	RefSeq	NM_172338.1	214063	4732437J24Rik
ILMN_2595637	RefSeq	NM_172338.1	214063	4732437J24Rik
ILMN_2823947	RefSeq	NM_001033246.1	212392	Ccdc110
ILMN_2775891	MEEBO	scl067781.14_22	NA	Ilf2
ILMN_2765032	RefSeq	NM_008433.2	16534	Kcnn4
ILMN_1251239	MEEBO	scl36215.5.1_48	NA	1700012B09Rik
ILMN_1243910	MEEBO	scl0030046.1_16	NA	Zfp292
ILMN_1249547	MEEBO	scl0030046.1_16	NA	Zfp292
ILMN_2682835	RefSeq	NM_027027.1	69299	Asb9
ILMN_2886520	RefSeq	NM_029440.3	381693	4930434E21Rik
ILMN_1230843	MEEBO	scl23243.20_160	NA	Osp94
ILMN_1260323	RefSeq	NM_134066.1	105349	Akr1c18
ILMN_2519746	MEEBO	scl22284.11.1_195	NA	1700007J06Rik
ILMN_1219253	RefSeq	NM_172907.2	244198	Olfml1
ILMN_2697092	MEEBO	scl43550.14_339	NA	2410002O22Rik
ILMN_3136019	RefSeq	NM_001033267.1	217341	Qrich2
ILMN_3058793	RefSeq	NM_001033267.1	217341	Qrich2
ILMN_2608416	MEEBO	scl37517.13_240	NA	Syt1
ILMN_2992449	RefSeq	NM_008664.1	17930	Myom2
ILMN_2634169	MEEBO	scl25029.4_472	NA	Cldn19
ILMN_2719426	RefSeq	NM_146674.1	258669	Olfr824
ILMN_2617735	RefSeq	NM_145829.1	217214	Nags
ILMN_2802843	RefSeq	NM_175211.2	241308	Ralgps1
ILMN_1254931	RefSeq	NM_146645.1	258639	Olfr1158
ILMN_1229379	RefSeq	NM_030725.2	80976	Syt13
ILMN_1245528	RefSeq	NM_025836.1	66905	M6prbp1
ILMN_2680673	MEEBO	scl19211.5_285	NA	Fign
ILMN_2669666	MEEBO	scl27900.2.1_2	NA	Hmx1
ILMN_2677766	MEEBO	scl27900.2.1_2	NA	Hmx1
ILMN_2895991	RefSeq	NM_027430.1	70456	2610205H19Rik
ILMN_2672349	RefSeq	NM_027430.1	70456	2610205H19Rik
ILMN_1237846	RefSeq	NM_027430.1	70456	2610205H19Rik
ILMN_2662097	RefSeq	NM_198163.1	77407	Rab35
ILMN_1255438	MEEBO	scl48750.6_548	NA	C530044N13Rik
ILMN_2821460	RefSeq	NM_011206.2	19253	Ptpn18
ILMN_2994895	RefSeq	NM_027946.3	71833	Wdr68
ILMN_3111334	RefSeq	NM_001005525.1	208606	Rsrc2
ILMN_2763002	RefSeq	NM_013509.2	13807	Eno2
ILMN_3009469	RefSeq	NM_011639.2	22051	Trip6
ILMN_3009463	RefSeq	NM_011639.2	22051	Trip6
ILMN_2924083	RefSeq	NM_026531.2	68048	Isg20l1
ILMN_2924088	RefSeq	NM_026531.2	68048	Isg20l1
ILMN_2656453	RefSeq	NM_026531.2	68048	Isg20l1
ILMN_2862353	RefSeq	NM_028494.1	73297	1700034I23Rik
ILMN_1239150	RefSeq	NM_028494.1	73297	1700034I23Rik
ILMN_2651743	MEEBO	scl41130.3.1_26	NA	1100001G20Rik
ILMN_2855737	RefSeq	NM_001004151.1	239766	Rtp1
ILMN_2427063	RefSeq	NM_013840.2	22294	Uxt
ILMN_1249347	RefSeq	NM_013840.2	22294	Uxt
ILMN_2911009	RefSeq	NR_002858.1	241041	EG241041
ILMN_2663228	MEEBO	scl44312.9.1_44	NA	Akr1c20
ILMN_3161091	RefSeq	NM_001037865.1	213945	Col28a1
ILMN_1238542	RefSeq	NM_025582.2	66469	2810405K02Rik
ILMN_2948143	RefSeq	NM_011990.2	26570	Slc7a11
ILMN_2754561	MEEBO	scl27071.6.1_119	NA	A430033K04
ILMN_3020654	RefSeq	NM_178362.1	20411	Sorbs1
ILMN_2810301	RefSeq	NM_001029937.1	380683	Sec14l3
ILMN_2760525	MEEBO	scl27636.6.1_10	NA	4930432K09Rik
ILMN_1256066	MEEBO	scl37167.10_205	NA	Snx19
ILMN_2691536	MEEBO	scl37167.10_205	NA	Snx19
ILMN_2519789	MEEBO	scl0022643.1_281	NA	Zfp101
ILMN_1216972	MEEBO	scl28435.4_51	NA	Clecsf9
ILMN_1215209	MEEBO	scl28435.4_51	NA	Clecsf9
ILMN_3162785	RefSeq	NM_028351.2	72780	Rspo3
ILMN_2743831	RefSeq	NM_008820.1	18624	Pep4
ILMN_2855551	RefSeq	NM_001081387.1	664799	Ctcfl
ILMN_1247017	MEEBO	scl17698.32_55	NA	Tnrc15
ILMN_1242472	MEEBO	scl32180.18_394	NA	Parva
ILMN_1223742	RefSeq	NM_028932.2	74427	Eaf1
ILMN_1232473	RefSeq	NM_028932.2	74427	Eaf1
ILMN_2756369	RefSeq	NM_024219.1	68196	Hsbp1
ILMN_2503699	RefSeq	NM_134226.1	171260	V1rj2
ILMN_2697817	MEEBO	scl42820.4.1_101	NA	Tcl1b4
ILMN_2794335	RefSeq	NM_029756.1	76816	Sdccag8
ILMN_1223610	RefSeq	NM_029756.1	76816	Sdccag8
ILMN_2898924	RefSeq	NM_145963.1	211480	Kcnj14
ILMN_2693459	RefSeq	NM_024186.1	66970	Ssbp2
ILMN_2693461	RefSeq	NM_024186.1	66970	Ssbp2
ILMN_1228330	MEEBO	scl50624.7_160	NA	Plcl2
ILMN_2637378	RefSeq	NM_147006.1	259008	Olfr392
ILMN_2932692	RefSeq	NM_080433.1	54713	Fezf2
ILMN_1257159	RefSeq	NM_139148.1	229927	Clca4
ILMN_2901801	RefSeq	NM_008384.1	16329	Inpp1
ILMN_1235255	MEEBO	scl29751.3_94	NA	Klf15
ILMN_2807665	RefSeq	NM_029645.2	384281	2010003O18Rik
ILMN_1216538	MEEBO	scl46130.10_517	NA	Bin3
ILMN_1221148	RefSeq	NM_009922.2	12797	Cnn1
ILMN_2699833	MEEBO	scl31519.31.1_2	NA	2610014H22Rik
ILMN_2602125	RefSeq	NM_016845.1	54137	Acrbp
ILMN_1217276	RefSeq	NM_016845.1	54137	Acrbp
ILMN_2705732	MEEBO	scl0002831.1_680	NA	Cipp
ILMN_2490495	MEEBO	scl0002831.1_680	NA	Cipp
ILMN_1241564	RefSeq	NM_028220.2	244484	Wdr17
ILMN_2434160	RefSeq	NM_028220.2	244484	Wdr17
ILMN_3112736	RefSeq	NM_001037878.1	66855	Tcf25
ILMN_3038404	RefSeq	NM_001037878.1	66855	Tcf25
ILMN_2819112	RefSeq	NM_177544.2	219033	Ang4
ILMN_1214142	RefSeq	NM_198962.1	387285	Hcrtr2
ILMN_2692728	RefSeq	NM_194051.1	68585	Rtn4
ILMN_2776140	MEEBO	scl21165.1.12_85	NA	Bmyc
ILMN_2822134	RefSeq	NM_008254.1	15356	Hmgcl
ILMN_1256234	RefSeq	NM_008254.1	15356	Hmgcl
ILMN_2822131	RefSeq	NM_008254.1	15356	Hmgcl
ILMN_2492216	MEEBO	scl0113854.1_103	NA	V1rb4
ILMN_1225311	RefSeq	NM_010509.1	15976	Ifnar2
ILMN_2598703	RefSeq	NM_010509.1	15976	Ifnar2
ILMN_2971514	RefSeq	NM_010509.1	15976	Ifnar2
ILMN_1243558	MEEBO	scl45585.11.1_69	NA	Mettl3
ILMN_2613646	RefSeq	NM_008936.1	19127	Prop1
ILMN_2640178	RefSeq	NM_207151.1	258258	Olfr1308
ILMN_2971721	RefSeq	NM_028596.2	381668	2410025L10Rik
ILMN_2696556	MEEBO	scl32977.8_62	NA	Nalp5
ILMN_2646011	MEEBO	scl32977.8_62	NA	Nalp5
ILMN_3152906	MEEBO	scl32977.8_62	NA	Nalp5
ILMN_2672054	RefSeq	NM_019680.1	56501	Elf4
ILMN_2753057	RefSeq	NM_025314.1	66044	Hars2
ILMN_2728866	RefSeq	NM_015769.1	50505	Ercc4
ILMN_1259904	RefSeq	NM_015769.1	50505	Ercc4
ILMN_2597899	MEEBO	scl0216345.21_201	NA	BC033596
ILMN_2809136	RefSeq	NM_146940.1	258942	Olfr352
ILMN_2822842	RefSeq	NM_028166.2	72244	1600014C10Rik
ILMN_2720976	MEEBO	scl28107.1.1_206	NA	6430702L12
ILMN_1241458	RefSeq	NM_198096.1	69710	Centd2
ILMN_1258175	RefSeq	NM_198096.1	69710	Centd2
ILMN_3161834	RefSeq	NM_001030294.1	380924	Olfm4
ILMN_1241151	RefSeq	NM_176920.2	319476	A930016D02Rik
ILMN_2593694	RefSeq	NM_176920.2	319476	A930016D02Rik
ILMN_2723718	RefSeq	NM_026555.1	52377	Rcn3
ILMN_2826748	RefSeq	NM_147030.1	259032	Olfr1134
ILMN_1213449	MEEBO	scl36909.24.1_99	NA	Man2c1
ILMN_2601183	RefSeq	NM_018887.2	56050	Cyp39a1
ILMN_2742311	RefSeq	NM_018887.2	56050	Cyp39a1
ILMN_2689177	RefSeq	NM_152229.1	21907	Nr2e1
ILMN_2862418	RefSeq	NM_023214.3	66500	Slc30a7
ILMN_1233693	RefSeq	NM_023214.3	66500	Slc30a7
ILMN_1223317	RefSeq	NM_010705.1	16854	Lgals3
ILMN_1228752	RefSeq	NM_023627.1	71780	Isyna1
ILMN_2715848	RefSeq	NM_178740.3	245446	Slitrk4
ILMN_3141801	RefSeq	NM_138685.2	192201	Wfdc15
ILMN_3151396	RefSeq	NM_001080817.1	382066	Prdm10
ILMN_1242246	RefSeq	NM_020270.2	56807	Scamp5
ILMN_1255263	RefSeq	NM_020270.2	56807	Scamp5
ILMN_2985193	RefSeq	NM_001008973.2	381107	E130009J12Rik
ILMN_2688639	RefSeq	NM_021534.2	59038	Pxmp4
ILMN_2722108	RefSeq	NM_019959.1	56745	C1qtnf1
ILMN_1218314	MEEBO	scl0066479.1_162	NA	1700029F12Rik
ILMN_2948286	RefSeq	NM_021411.2	58222	Rab37
ILMN_2841290	RefSeq	NM_009396.1	21928	Tnfaip2
ILMN_2841289	RefSeq	NM_009396.1	21928	Tnfaip2
ILMN_2474858	RefSeq	NM_009396.1	21928	Tnfaip2
ILMN_3102260	RefSeq	NM_010280.2	14587	Gfra3
ILMN_1213311	RefSeq	NM_010280.2	14587	Gfra3
ILMN_3029078	RefSeq	NM_010280.2	14587	Gfra3
ILMN_2973616	RefSeq	NM_001010837.1	382348	Taar8b
ILMN_1244992	MEEBO	scl0001563.1_89	NA	Spnb2
ILMN_2610865	MEEBO	scl0001563.1_89	NA	Spnb2
ILMN_1214394	MEEBO	scl0001563.1_89	NA	Spnb2
ILMN_2681429	MEEBO	scl0001563.1_89	NA	Spnb2
ILMN_2981623	RefSeq	NM_177280.2	320871	B230206H07Rik
ILMN_2616755	MEEBO	scl020683.28_44	NA	Sp1
ILMN_2761852	RefSeq	NM_026412.1	51944	D2Ertd750e
ILMN_2795949	RefSeq	NM_026412.1	51944	D2Ertd750e
ILMN_2729309	RefSeq	NM_026412.1	51944	D2Ertd750e
ILMN_1224186	MEEBO	scl16712.12_256	NA	1700030B17Rik
ILMN_2923445	RefSeq	NM_007392.2	11475	Acta2
ILMN_1230273	MEEBO	scl0022591.2_289	NA	Xpc
ILMN_2709270	MEEBO	scl29504.11_490	NA	A930037G23Rik
ILMN_2641793	MEEBO	scl26112.11_493	NA	Dtx1
ILMN_2642489	RefSeq	NM_030257.1	80289	BC003322
ILMN_1232412	RefSeq	NM_133350.1	100732	Mapre3
ILMN_2440242	MEEBO	scl022773.4_294	NA	Zic3
ILMN_3162860	RefSeq	NM_001034031.1	57890	Il17re
ILMN_1252076	MEEBO	scl5225.1.1_39	NA	Lyzs
ILMN_2766780	MEEBO	scl5225.1.1_39	NA	Lyzs
ILMN_1239185	RefSeq	NM_026129.2	67397	Erp29
ILMN_2741571	MEEBO	scl46988.3_330	NA	Sstr3
ILMN_2970473	RefSeq	NM_008722.1	18148	Npm1
ILMN_2977350	RefSeq	NM_146061.4	109270	Arhgap8
ILMN_1253963	MEEBO	scl0399642.2_8	NA	Ptprh
ILMN_2602032	RefSeq	NM_146928.1	258930	Olfr808
ILMN_2695035	MEEBO	scl49701.10_98	NA	Pja2
ILMN_2760244	MEEBO	scl0001945.1_52	NA	Snx7
ILMN_1226704	RefSeq	NM_025842.1	66914	Vps28
ILMN_2630160	MEEBO	scl25944.17_344	NA	Cyln2
ILMN_2698400	MEEBO	scl25944.17_344	NA	Cyln2
ILMN_2773110	MEEBO	scl012530.13_135	NA	Cdc25a
ILMN_2685553	RefSeq	NM_007724.2	12789	Cnga2
ILMN_3022911	RefSeq	NM_001012434.2	233529	Kctd14
ILMN_3095279	RefSeq	NM_001012434.2	233529	Kctd14
ILMN_1260140	RefSeq	NM_146655.1	258649	Olfr441
ILMN_2751563	RefSeq	NM_146655.1	258649	Olfr441
ILMN_2594971	MEEBO	scl40751.1_9	NA	Rpl38
ILMN_2695900	RefSeq	NM_010603.3	16515	Kcnj12
ILMN_2856861	RefSeq	NR_001572.1	384793	Nudc-ps1
ILMN_2681321	MEEBO	scl066797.3_51	NA	Cntnap2
ILMN_2901409	RefSeq	NM_172930.2	245386	6430550H21Rik
ILMN_3024592	RefSeq	NM_001044386.1	22764	Zfx
ILMN_1226370	RefSeq	NM_008431.1	16528	Kcnk4
ILMN_2940227	RefSeq	NM_008431.1	16528	Kcnk4
ILMN_2625370	RefSeq	NM_008431.1	16528	Kcnk4
ILMN_1226295	MEEBO	scl25342.16.1_150	NA	Frmd3
ILMN_2760211	MEEBO	scl36594.17_27	NA	A330080J22Rik
ILMN_1238094	MEEBO	scl36594.17_27	NA	A330080J22Rik
ILMN_2591651	MEEBO	scl36594.17_27	NA	A330080J22Rik
ILMN_2692759	RefSeq	NM_017471.1	54192	Pbsn
ILMN_2729316	RefSeq	NM_010778.2	17221	Mcp
ILMN_2696173	RefSeq	NM_027299.2	70059	2210008A03Rik
ILMN_2759983	RefSeq	NM_144527.2	70012	2410030J07Rik
ILMN_2502542	RefSeq	NM_133806.2	107652	Uap1
ILMN_2730829	RefSeq	NM_022418.1	64295	Tmub1
ILMN_2932660	RefSeq	NM_022418.1	64295	Tmub1
ILMN_2592496	RefSeq	NM_153530.1	208718	4930429A22Rik
ILMN_3127178	RefSeq	NM_198932.2	18986	Pou2f1
ILMN_3134078	RefSeq	NM_021516.1	17169	Mark3
ILMN_2505841	MEEBO	scl36991.12_218	NA	Igsf4a
ILMN_1240945	MEEBO	scl0258437.1_213	NA	Olfr450
ILMN_2924216	RefSeq	NM_172134.1	216134	Pdxk
ILMN_1247682	MEEBO	scl011975.20_15	NA	Atp6v0a1
ILMN_1256334	MEEBO	scl011975.20_15	NA	Atp6v0a1
ILMN_1222229	RefSeq	NM_177764.2	269902	D430014M15
ILMN_2722260	RefSeq	NM_175032.1	270049	A830023L05
ILMN_1252628	RefSeq	NM_178920.2	105853	Mal2
ILMN_2629423	RefSeq	NM_175445.3	215653	Rassf2
ILMN_2629420	RefSeq	NM_175445.3	215653	Rassf2
ILMN_1226997	RefSeq	NM_175445.3	215653	Rassf2
ILMN_2685183	RefSeq	NM_033264.1	74100	Ppp1r1c
ILMN_1241866	RefSeq	NM_033264.1	74100	Ppp1r1c
ILMN_2709935	MEEBO	scl0003552.1_55	NA	Syncrip
ILMN_2687812	RefSeq	NM_146504.1	258497	Olfr961
ILMN_2990768	RefSeq	NM_146504.1	258497	Olfr961
ILMN_2998548	RefSeq	NM_133705.1	69051	Pycr2
ILMN_2690267	RefSeq	NM_008387.2	16334	Ins2
ILMN_3160492	RefSeq	NM_001033311.1	231668	BC023744
ILMN_2835771	RefSeq	NM_019538.3	56096	Plac1
ILMN_1221043	MEEBO	scl47812.1_441	NA	Tigd5
ILMN_3008110	RefSeq	NM_013456.1	11474	Actn3
ILMN_2708303	RefSeq	NM_013456.1	11474	Actn3
ILMN_2747543	RefSeq	NM_013456.1	11474	Actn3
ILMN_1235423	MEEBO	scl012614.2_32	NA	Celsr1
ILMN_2435505	MEEBO	scl022278.1_12	NA	Usf1
ILMN_1254639	MEEBO	scl022278.1_12	NA	Usf1
ILMN_2689187	MEEBO	scl24870.7.1_13	NA	D030015G18Rik
ILMN_2717765	RefSeq	NM_007904.2	13618	Ednrb
ILMN_2589640	RefSeq	NM_007904.2	13618	Ednrb
ILMN_2917471	RefSeq	NM_007904.2	13618	Ednrb
ILMN_1236774	RefSeq	NM_021478.1	22157	Tulp1
ILMN_1216269	RefSeq	NM_021478.1	22157	Tulp1
ILMN_3003476	RefSeq	NM_021478.1	22157	Tulp1
ILMN_1214975	MEEBO	scl22729.4.1_31	NA	Amigo
ILMN_2944011	RefSeq	NM_001034908.1	547343	LOC547343
ILMN_3160764	RefSeq	NM_001012324.1	407800	Ecm2
ILMN_2665943	RefSeq	NM_026210.2	67510	1810036I24Rik
ILMN_1213915	MEEBO	scl00238799.1_113	NA	Tnpo1
ILMN_2459550	MEEBO	scl00238799.1_113	NA	Tnpo1
ILMN_2720493	MEEBO	scl0244551.2_35	NA	Nanos3
ILMN_2788073	RefSeq	NM_010442.1	15368	Hmox1
ILMN_2900079	RefSeq	NM_013620.1	18369	Olfr68
ILMN_2616290	RefSeq	NM_013620.1	18369	Olfr68
ILMN_1244053	MEEBO	scl20132.5_323	NA	A930029K19Rik
ILMN_1221839	RefSeq	XM_354991.1	NA	LOC381071
ILMN_3072427	RefSeq	NM_031167.3	16181	Il1rn
ILMN_1233093	RefSeq	NM_031167.3	16181	Il1rn
ILMN_3151270	RefSeq	NM_031167.3	16181	Il1rn
ILMN_1238674	MEEBO	scl18893.7_560	NA	2700007P21Rik
ILMN_1253090	RefSeq	NM_009466.2	22235	Ugdh
ILMN_2698458	RefSeq	NM_009874.1	12572	Cdk7
ILMN_2680756	MEEBO	scl0056554.1_89	NA	Raet1d
