gene_id,gene_name,logFC,logCPM,PValue,FDR
ENSDARG00000033971,prrx1a,0.33473034824698966,3.488613003346841,0.12983923562109367,0.2643814097815711
ENSDARG00000069295,bcl6ab,-0.29988342537273005,3.133882764874444,0.1304639228745169,0.26526389010654466
ENSDARG00000056163,slc25a51a,-0.28331430574535327,2.235495371627513,0.13099702238762453,0.2661201870992641
ENSDARG00000097928,si:ch73-40a17.4,-0.2990172667062057,2.341374777000396,0.13111224210026895,0.2662494018970923
ENSDARG00000039220,st6galnac5a,-0.28253487167799296,2.6024727683276843,0.13250084355760525,0.26802990965214585
ENSDARG00000034817,asah1b,0.2727038998193182,3.922542088557303,0.13476610915652634,0.2713915111175842
ENSDARG00000068587,rabggtb,0.26293100357411453,3.468736719321825,0.13541409658801667,0.2722351778693485
ENSDARG00000099368,slc25a42,0.24434074561724292,2.9716515564741632,0.13562682174512414,0.27262990019797845
ENSDARG00000093954,si:dkey-9i23.16,0.5157160926064361,1.4093649369728611,0.13725962292342198,0.2751475876937407
ENSDARG00000040741,kcnab1b,0.1960365291501759,3.9700978557058284,0.13778948666034518,0.2760102393196273
ENSDARG00000006862,kifap3b,-0.1941770887484376,5.8959435643130265,0.1378075351703869,0.27601316625363964
ENSDARG00000076420,dkk2,0.5359540353966017,0.899460319576304,0.13825222282797225,0.2766374444273038
ENSDARG00000074815,mxra5a,-0.3430213385182418,3.2713895600053653,0.13907019416768318,0.27782553283759753
ENSDARG00000075325,mrpl16,0.2661910301034399,3.063724175451953,0.13912452655291044,0.27788166148606763
ENSDARG00000117428,CR848833.1,-0.2222728904231505,4.637686256728793,0.1399261073967944,0.27915397724239766
ENSDARG00000061952,ecpas,-0.17791701850603278,5.539165899704222,0.1400843513108099,0.2793503499758261
ENSDARG00000036658,cab39l,0.17235980139087978,6.48037666695291,0.14031416882053035,0.27954859089162043
ENSDARG00000077994,b4galt2,-0.22967898869751435,4.639189438964809,0.1430370322491961,0.283552086803267
ENSDARG00000116122,CABZ01067150.1,-0.3144277153456098,1.4191220409335235,0.1451978500651844,0.2866064323943854
ENSDARG00000094243,shda,-0.37448766412369855,1.6211768887355442,0.1453338217523967,0.28680549209386497
ENSDARG00000038569,fzd8b,-0.40228497305176897,1.3885793894398812,0.14628226780545542,0.2881317396168061
ENSDARG00000090086,rab11bb,0.2004130365938141,4.549710213450715,0.14643006033539022,0.2882608653523181
ENSDARG00000037545,mtnr1aa,0.3556235116762578,1.527688553346154,0.14649300657012312,0.28830793960104656
ENSDARG00000027966,ap1s3b,0.3656787627036987,1.8326400855557743,0.1471463185850088,0.289193755796931
ENSDARG00000069998,si:ch211-145b13.6,-0.29328570853304486,2.33872056881497,0.14755793869704442,0.2896673847176356
ENSDARG00000103811,agla,0.2157888934382053,6.180623889550625,0.14828615225080335,0.2905312108151852
ENSDARG00000095819,si:dkey-231j24.3,-0.20804174292589478,4.514775152657722,0.14836557778568138,0.2906071903743258
ENSDARG00000092766,si:dkeyp-68b7.7,-0.23961335691688734,2.286193134496047,0.14974379596861762,0.2926978462255136
ENSDARG00000074600,gpr78a,0.49795498678526146,1.814879684990953,0.14983928883850112,0.2928501017468474
ENSDARG00000103519,adamts1,0.47853266921431997,0.466214600850776,0.15020064477178308,0.2932908312836451
ENSDARG00000104726,si:ch211-162e15.3,-0.20821637236590337,3.1539369807865945,0.15029062724132103,0.29335320085578676
ENSDARG00000103284,CABZ01110881.1,-0.3567656851102633,1.3961286992659157,0.15069199858968663,0.2938608761903651
ENSDARG00000079626,elf2b,-0.15573724985502949,5.182277201706309,0.15074014653245107,0.2938617794305178
ENSDARG00000037286,si:dkey-30k22.7,-0.27409290298697275,2.845712561392852,0.1518028416158059,0.2951968311893199
ENSDARG00000017255,tmed1b,0.45304005816068116,0.9396397957517452,0.15227472599603253,0.2957713511354268
ENSDARG00000077804,hgsnat,0.23796555633321229,4.2243325445868365,0.1524537823411157,0.2959093594023289
ENSDARG00000009315,clgn,-0.14772600241864406,6.7714061968854455,0.15309603622295626,0.296706038056137
ENSDARG00000038898,zgc:113691,-0.7416643606235468,0.4600369103099869,0.15433775770721356,0.29831342644302866
ENSDARG00000024546,pla2g4aa,-0.2390502360350166,2.5523019212325195,0.15450813768275032,0.2985387147051748
ENSDARG00000062916,mrpl37,0.24782187499521832,3.352413178007786,0.15572787516177383,0.30043022049430035
ENSDARG00000029671,xpr1b,0.18040607475141165,5.073053419585565,0.15599750627559997,0.30082263349472516
ENSDARG00000038222,tyw3,0.35027302210152755,1.2821107294253955,0.15621795802838928,0.30110816883961516
ENSDARG00000062251,fbxl7,0.40282599673599734,0.6172887726538855,0.15627420676439613,0.3011678366562168
ENSDARG00000106258,SGCZ,-0.38139928416157154,1.796654192174934,0.15720727288312092,0.3026644707595895
ENSDARG00000005739,gpm6ba,-0.21623412344595017,7.603775564828769,0.15874419807658044,0.30473674647958465
ENSDARG00000025808,taf5l,0.26497925455599125,2.5495557176623955,0.16028000145013016,0.3071233560721057
ENSDARG00000074233,pde4bb,-0.21764863149822464,2.6077666197311085,0.16097598747732378,0.30806675464320504
ENSDARG00000062919,tceanc2,0.384365762725795,1.2416238133531514,0.1614648204523126,0.3086118323370643
ENSDARG00000034080,plcd1b,-0.48068416251157936,0.8003984047308221,0.16290806882698775,0.3105446803760024
ENSDARG00000007356,fgf20a,-0.3259195447673953,1.8224636175479811,0.1645020450306931,0.3127630162348958
ENSDARG00000089805,pcdh18a,0.19162197144629847,5.008250031242911,0.16495888986575513,0.31345391428185054
ENSDARG00000017744,smc2,-0.4691246798932012,1.5720868221626787,0.16532374929601576,0.3138297626569202
ENSDARG00000101134,CABZ01064859.2,-0.34061128640138283,3.0188714120840805,0.16532642424582708,0.3138297626569202
ENSDARG00000026489,khsrp,0.15556744774204015,5.75156616791027,0.16565969625422358,0.31428313141834235
ENSDARG00000076068,crtc1a,-0.15306311222079802,4.84069479536323,0.16570570491704506,0.31430475145926573
ENSDARG00000005525,acy3.2,-0.6351369203210137,0.22760790699556588,0.1674535923395315,0.31668327599753426
ENSDARG00000069056,ranbp3b,0.1524371983801572,5.1277591653805965,0.16840654837848837,0.3179847449917209
ENSDARG00000101495,ugt5b2,0.4579394192618333,0.6225422993281599,0.1688641551429632,0.31861883904965504
ENSDARG00000058719,si:dkey-119f1.1,-0.22252602991486128,3.0405612557340533,0.1695035811316507,0.31943755020490483
ENSDARG00000029856,cnn3b,-0.29158302395868246,2.6686852123174765,0.16973669025099652,0.3196851755264949
ENSDARG00000055595,clul1,1.0604481773157042,0.4908304000209071,0.17010551787831177,0.3201624044220233
ENSDARG00000039174,olfm3b,-0.3182496045519207,2.428790365783562,0.17057554219908558,0.32075681118688937
ENSDARG00000030703,otx2a,-0.5295506258475424,0.6045491700990387,0.1719931919668002,0.3224938697642579
ENSDARG00000039310,parla,0.3518893743594009,2.312370193222388,0.1722795730408067,0.32283019092331344
ENSDARG00000100264,thumpd1,-0.3108213928088533,2.78540044593191,0.17232069571936098,0.32285714557152895
ENSDARG00000036542,pknox1.2,-0.2488448154420548,3.6454278408049503,0.1728145640879091,0.3234320488609614
ENSDARG00000006526,fn1b,-0.321055172206353,4.519278253445975,0.17385428564232538,0.3248453501736902
ENSDARG00000031783,adcy8,0.21058254197003226,5.1124693573202915,0.17422773323136165,0.32523552624745994
ENSDARG00000004291,hecw1b,-0.1468854014908106,6.239544433930274,0.17537006682754422,0.32673204513316517
ENSDARG00000074435,ttc19,-0.1715023883386468,4.233182167332686,0.1754021793272284,0.32673204513316517
ENSDARG00000099758,igf2bp2b,-0.2746701389509299,3.0879324139345212,0.17585698076489265,0.32717577816724214
ENSDARG00000016470,anxa5b,0.3726753822241222,1.844873196613675,0.17625237892520063,0.3276915737782501
ENSDARG00000029133,tubgcp3,0.15793421217310794,4.19643679224557,0.17666806889897352,0.3283543690918038
ENSDARG00000011958,ctnnbl1,0.16187583126510985,4.198144483987757,0.1781140603209185,0.33008330145228687
ENSDARG00000018060,pik3r2,0.18914225788833072,6.969947753303341,0.17834244240970387,0.3303593723363545
ENSDARG00000078352,lyrm4,0.25538375525938145,2.5624941834998602,0.17909051920317046,0.3315552292742693
ENSDARG00000056742,crmp1,-0.1783188311709408,5.45376731473143,0.17939312300128468,0.33197303900593605
ENSDARG00000024827,rnf150a,-0.2812715557895714,2.228628959041143,0.1800581998804887,0.3328336420807967
ENSDARG00000034189,oxsr1a,0.1634728129462814,5.86571606863632,0.18060906589398015,0.3335184614888281
ENSDARG00000012021,kdsr,-0.1594782988213182,4.906682315743478,0.18130261918882684,0.33443183706656837
ENSDARG00000056998,kirrel1b,0.16670286907979556,5.262138007857437,0.18141996482883535,0.3345703440930755
ENSDARG00000028982,pcca,-0.1730568276140306,4.189322559157129,0.18176453170497794,0.33489357358008087
ENSDARG00000026548,cyp2u1,0.2620209264938725,2.390681668634204,0.18181879904378037,0.3348975886748401
ENSDARG00000100700,EPS15L1 (1 of many),-0.314256752699926,1.828234163258017,0.18206200057553565,0.33523422480656334
ENSDARG00000052766,si:ch211-239f4.1,-0.15670626015584727,5.21432265469875,0.18216568166581626,0.33538802200920365
ENSDARG00000019581,uso1,-0.1387032698834268,5.599529231713132,0.18257684599136495,0.3358848775341418
ENSDARG00000087290,si:ch211-202h22.10,-0.23589151108827086,2.210113590319383,0.1831976353303404,0.3366919209075397
ENSDARG00000052496,arhgap45a,-0.2332204527418716,3.745791570202282,0.18323586550783236,0.336724991943714
ENSDARG00000031164,tuba8l2,0.2669688764865014,5.014284244300316,0.18357026140087276,0.3370417245625646
ENSDARG00000117216,LO017718.1,-1.0855239064626179,-0.054136379307457023,0.1843115795669862,0.33791810092492847
ENSDARG00000088073,fam110b,0.21387067782732216,4.789165973066716,0.18544669437530825,0.33932625845668896
ENSDARG00000022668,grapb,-0.4506804494631477,4.131842453347649,0.18587617593367184,0.33992521898409706
ENSDARG00000058803,grk1a,0.7566178549098614,-0.17633097537589765,0.1870049093651028,0.34135742525271534
ENSDARG00000117373,CABZ01100278.1,-0.44601286899445847,1.5541941363792933,0.1871560632564704,0.3414922766080282
ENSDARG00000099630,BX510915.1,-0.23232378264045925,2.9255666913185614,0.18725372936909168,0.3416184691044497
ENSDARG00000092604,si:ch211-15j1.4,1.4163514850503094,2.466310125391454,0.18756273862337372,0.3420322159663494
ENSDARG00000040048,GALNTL6,0.19158382603848684,5.0322985076837465,0.19182648341605013,0.3472199155926329
ENSDARG00000038615,pip4p1a,-0.2092850334288282,4.81421837179699,0.19264002247338904,0.348086651531892
ENSDARG00000004427,dpy30,0.23825845264458367,3.6840015146949723,0.19309123905734424,0.3486747930454919
ENSDARG00000055876,msmo1,0.27540327903730766,4.526549606932801,0.19326174836676846,0.34882225022194713
ENSDARG00000039051,hhatla,0.39147967626695773,2.4152482564510023,0.19326687184710556,0.34882225022194713
ENSDARG00000079725,dhx9,-0.15119916032690886,5.121789909531608,0.19426251439040437,0.3499543400948716
ENSDARG00000074213,eif3bb,-0.2552680002814536,2.6952294063260953,0.19431025218759232,0.3500024460274449
ENSDARG00000036257,rasal2,-0.1445755158269869,5.6471880334099875,0.19821687965887969,0.35481162623964696
ENSDARG00000017398,slc44a5a,-0.2608797718843701,2.5842066294389348,0.19831332207478758,0.3549079027021365
ENSDARG00000104783,si:ch73-221f6.4,-0.3136596517806098,1.6949685577602507,0.19856878098115738,0.35521226784846904
ENSDARG00000017985,zgc:77739,0.48695572206770826,0.49754254621201166,0.19911202658091648,0.35595660124014367
ENSDARG00000079665,gpr158b,0.19620669479913613,6.494832497047655,0.19958908673314044,0.35650090202226886
ENSDARG00000045359,elocb,0.1447292604319225,5.286261065111596,0.1997303307701785,0.3566766155844355
ENSDARG00000033928,ndfip2,0.12903518582420045,7.095687248809825,0.20018444696256582,0.35724605191053493
ENSDARG00000002285,mcoln1a,0.23436051711691472,3.7996267805200548,0.2007357937523355,0.35789602571936807
ENSDARG00000055839,march4l,-0.2265153365648659,2.7217978443154642,0.20173542355316817,0.3592162978176053
ENSDARG00000014280,dlgap1a,0.2375734917807372,5.023629802041966,0.20206767598664452,0.3595387220292734
ENSDARG00000079782,myh7l,-0.5695377496500049,0.34325226962829436,0.20237712152034112,0.3598969009403095
ENSDARG00000089090,mmd2b,0.431916678055248,1.0263933318186678,0.20288802421974694,0.3605607292312057
ENSDARG00000056504,frg1,-0.1642388655699074,3.9042488292788144,0.20315053877046454,0.36069468477547734
ENSDARG00000034007,prom1b,-0.20207344688382517,3.7381138565448433,0.20327192586140616,0.3608711027775311
ENSDARG00000087224,si:ch73-380n15.2,0.4030205609150256,1.8759369372504033,0.20370622943802189,0.3612952097472484
ENSDARG00000059781,atcayb,-0.19277826789222977,6.182943325587099,0.20505848662819773,0.36295853818670465
ENSDARG00000101073,si:zfos-1011f11.2,0.3395989577732441,1.5063972253962243,0.2097763809921425,0.3684093909983378
ENSDARG00000063253,hecw2b,-0.25441965946001993,3.7521180506861547,0.21064350901137838,0.3695874141565299
ENSDARG00000030448,sppl2,0.1432957516206405,4.838711741630347,0.21082138560388874,0.36962046743743643
ENSDARG00000016084,spsb4a,0.18250720854828648,3.6257894447898136,0.21094393860193253,0.36979636939908944
ENSDARG00000054162,nfatc4,0.454687145676465,1.1299972415722443,0.21158583189915017,0.37063709358668945
ENSDARG00000099478,hs2st1a,0.19587097068142392,3.264121706483093,0.2120751715530122,0.3711928951974464
ENSDARG00000058480,chtf18,-0.289574407255815,1.6415690896570923,0.21244753476453315,0.371633976855344
ENSDARG00000114760,asip2b,-0.44681747315107545,3.9698909554032196,0.21250282278472438,0.37166774975171474
ENSDARG00000100031,TADA1,0.46877030718418666,0.3545861742722945,0.21296651031801694,0.3722042159303613
ENSDARG00000078822,ccdc18,-0.28113348385618,2.631107124468126,0.21422781687643264,0.3738203515964596
ENSDARG00000006434,polr1e,-0.23246866315254366,2.2216196479648356,0.21438679833475693,0.3739409144958444
ENSDARG00000037378,qdprb1,-0.3266412896307811,0.7292524217063079,0.2160971221980455,0.3759782636318985
ENSDARG00000079062,samd1b,0.262735010028719,2.2314585941084917,0.21631809910152616,0.37632338411389393
ENSDARG00000011884,MFN1,-0.43670508311439726,0.3865106194072999,0.21745722258864075,0.37783107276547795
ENSDARG00000032951,nrbp2a,-0.18073833735924194,5.3403693286245835,0.2221946924685949,0.38397753480916186
ENSDARG00000083325,CR788281.2,0.822531010929469,4.628705556583327,0.22304092562203418,0.3849646721739335
ENSDARG00000077075,fastk,0.12972996217069285,5.807812186755759,0.22351498559816033,0.38545853045428413
ENSDARG00000062272,afg3l2,0.15153744360543284,5.306448628649241,0.2251241676444213,0.38743056671870624
ENSDARG00000042056,mau2,0.17295834476040242,3.5825588659672243,0.22772974620320197,0.39013010848199553
ENSDARG00000018891,rnaseh2a,0.24114228129525073,2.122549216756091,0.22907312454875264,0.3916745573870986
ENSDARG00000101089,gart,0.40167113026847534,0.7147570918249112,0.2302945307267262,0.39311105990000333
ENSDARG00000054292,si:ch211-14a17.11,0.32964225045294027,1.6278983454624034,0.23031488719742382,0.39311105990000333
ENSDARG00000100128,CU861477.1,-0.1934174965389489,5.2802072712669315,0.23056132182107647,0.3933204699972073
ENSDARG00000095614,cacna1eb,0.19893717251876927,6.2550599910508495,0.23062838856223608,0.3933204699972073
ENSDARG00000021480,olfml2bb,-0.2634035502249109,2.5521292242150144,0.2315383114456172,0.3944709227454766
ENSDARG00000063375,pter,-0.25569089326848293,2.164655893919104,0.23159972452573002,0.3945351572592289
ENSDARG00000067781,urp2,0.8570874392104302,2.2562192217092205,0.23265475347088607,0.3957247365588822
ENSDARG00000027355,slc25a4,0.7589309861042122,0.6619111706036122,0.23309834031197363,0.3962362225754665
ENSDARG00000036494,gstcd,0.2549690091938643,1.5760838603132963,0.23429184979641804,0.3978585958375749
ENSDARG00000010192,pax3a,-0.35732002989151224,2.1528114734641304,0.23456773091750727,0.39819725966406627
ENSDARG00000016477,eif4a2,0.1581690497164415,4.947448715406106,0.23482634861165766,0.39856287646858257
ENSDARG00000103647,gpc5a,-0.3229326514144283,1.5411265478556864,0.23535258886641666,0.3992524292728284
ENSDARG00000099519,zgc:66475,0.20576590676788648,3.003531998138675,0.23566383812884878,0.39969893654714544
ENSDARG00000060383,mmaa,-0.20962112094036667,3.2197160105859446,0.23593410715753443,0.40003500541077774
ENSDARG00000039850,dusp22b,-0.3988238127300271,0.9821733604398971,0.23769604075526057,0.40191668714231643
ENSDARG00000036483,c1ql3b,0.6556284649668639,3.440042410752407,0.23928563664263386,0.4038248472346275
ENSDARG00000037679,zgc:103678,0.23896012250889923,3.1374841082862237,0.24055450465353165,0.4053495653098498
ENSDARG00000102106,tgm1l1,0.2661514873680795,1.2370714690936215,0.24246576162698444,0.4077065834519518
ENSDARG00000061636,kcnj9,0.18244243436511473,3.6498896824450497,0.24650058166249833,0.4124039492121428
ENSDARG00000102091,CABZ01052576.1,0.2992362966586008,1.5904419542322736,0.24664248262403335,0.41259987039950885
ENSDARG00000038248,ggact.2,0.2601329436663935,1.5564528963710136,0.2472064966492177,0.413252572256679
ENSDARG00000058876,mmp16b,0.13186350269307826,5.03877067549865,0.24873807111328372,0.4148127383568893
ENSDARG00000013613,anxa13l,0.35675430028797733,3.785401938924939,0.2493712346553285,0.41549387650592434
ENSDARG00000009014,col11a1b,0.5147926817194637,2.91504531892076,0.24950144873721317,0.41562760105988855
ENSDARG00000059857,blvra,0.2169348857368871,3.4242703608587877,0.2507362436376133,0.41690055946633076
ENSDARG00000074082,gpc5c,0.22800683803038058,2.062965915921167,0.25085582200077505,0.41700708072856113
ENSDARG00000029936,grtp1a,0.1987432524080362,3.0952521684779044,0.2510706682871018,0.4172808550037329
ENSDARG00000075795,nol7,0.16020551610209516,3.1086780690604834,0.2511598260328882,0.41734566658550626
ENSDARG00000015252,st3gal3b,0.18647142754880836,3.563747086065196,0.2519313301118999,0.4181683125248892
ENSDARG00000061048,ranbp9,0.15715706830383225,4.907085230327684,0.2522913769022141,0.41855717962640504
ENSDARG00000088745,MFAP4 (1 of many),0.5678605599041915,-0.1856759170887949,0.2529164986982053,0.41930163777404966
ENSDARG00000030376,grin2bb,0.2377548843863496,7.676368613431482,0.25352074876149017,0.42000309884263615
ENSDARG00000038709,si:dkeyp-66d1.7,0.4215183365807422,0.6103575358365209,0.25495597425770106,0.42163261892746423
ENSDARG00000006427,fabp2,-0.27723793853302064,3.52248700080627,0.2577776932380145,0.4250739089763712
ENSDARG00000105060,rdh8b,-0.32385431913502377,1.5970186552418832,0.25790369527674495,0.4251974129996072
ENSDARG00000090585,gpc1b,-0.21586134905900764,5.192686246865387,0.25883791927496047,0.425935816528416
ENSDARG00000058993,rock1,-0.1136915105903134,5.819485909322154,0.25926562305708706,0.42642878004051876
ENSDARG00000033789,ndufb7,0.15005212452333935,5.321230333088952,0.2599862883202022,0.42726321376581167
ENSDARG00000089428,rab12,0.19059524980245002,3.556236031072257,0.26124006047460896,0.4284328975932631
ENSDARG00000094608,si:dkey-222h21.10,-0.32006318294288727,0.7015339224502972,0.26185214083799313,0.428978467026894
ENSDARG00000003757,cnpy1,0.276465401031662,1.3156665622822539,0.2622158711155196,0.42928690430561256
ENSDARG00000077817,cxxc4,-0.1838691494187002,3.2145268844199544,0.2624242631029612,0.42945906156896874
ENSDARG00000090544,CABZ01085658.1,0.28503509714206243,1.4844558119281581,0.26396763856749794,0.4313484735110641
ENSDARG00000068021,ece2a,-0.2681753515759958,1.9294515881764664,0.2659761235621872,0.4336490790480686
ENSDARG00000011373,mknk2a,0.2092092342160086,3.8479002477348314,0.26608004596014856,0.4336505352376956
ENSDARG00000017860,rgs5b,0.29733255164318945,2.486305644500126,0.2662487368822358,0.4338829675565962
ENSDARG00000034093,dclk2a,0.16835420455592656,5.952276871303807,0.26654834412400624,0.43415861846353404
ENSDARG00000057315,rwdd3,-0.3020965552003619,0.7692863469801502,0.2677224167795113,0.43547419503529505
ENSDARG00000096554,si:dkey-25o16.4,-0.2983692797007978,0.9369127024535837,0.2686619671895085,0.43628164932019836
ENSDARG00000037109,pwp2h,-0.1631237736327636,3.963640515108178,0.26969240191791155,0.4372680081763664
ENSDARG00000060210,d2hgdh,0.2767768615137691,1.7011639587474052,0.26987916648906085,0.43747681243792735
ENSDARG00000070412,mtmr7b,0.14542498467193937,5.41167258918852,0.26991933416135094,0.43747681243792735
ENSDARG00000019917,epb41l3b,0.16096902052351597,3.6473017977668887,0.2699263481550601,0.43747681243792735
ENSDARG00000025074,slc25a10,0.23725111526262108,2.39841229719288,0.2718600501978668,0.4395160234549598
ENSDARG00000079973,pus10,0.1741158366451192,2.9851384859074535,0.2718712998450662,0.4395160234549598
ENSDARG00000006894,oprk1,0.2030639645602372,2.8349398334468803,0.27273653443999063,0.44040135207000913
ENSDARG00000011066,glra3,0.22430514593934103,3.543431517977825,0.273169910964336,0.44085613315753014
ENSDARG00000070581,ggact.1,0.38954813762607693,0.5954736889493362,0.27483790670285807,0.442891997630792
ENSDARG00000099642,dcun1d1,-0.15750793997598403,3.157566357026732,0.2773274721418739,0.4454332456174767
ENSDARG00000058996,jam2a,0.2581541757488204,2.414050525969096,0.2778868514101671,0.4459482527071956
ENSDARG00000005941,yes1,0.14087100211750364,6.039450583040139,0.277889341673947,0.4459482527071956
ENSDARG00000017004,myo10,-0.14799278474337274,3.6666132160222533,0.2793750933323042,0.4476815785614668
ENSDARG00000019362,ptbp1a,0.15450951003802577,3.8459066277818548,0.280712919410291,0.44907223216281766
ENSDARG00000060184,pkn1a,0.12242533805192823,4.866553681974579,0.28539220364970247,0.45445273844916495
ENSDARG00000016835,tcirg1a,-0.17766352056263163,2.9921777929002755,0.2853981977358201,0.45445273844916495
ENSDARG00000096972,CU633991.2,-0.354942901101449,1.661131448633222,0.2890726779972216,0.45819864372964064
ENSDARG00000063385,cenpe,-0.37132832510018843,1.649200863212106,0.2891472470018755,0.4582295419153532
ENSDARG00000115862,vapal,-0.20775948492588722,5.872279395434106,0.28978857896053845,0.4588800224187527
ENSDARG00000024681,pane1,0.372709437214048,1.158465617850565,0.2903187592801723,0.45925507694857565
ENSDARG00000037410,med28,0.23406343403103866,2.000719699900562,0.29036086911968806,0.45927802872163587
ENSDARG00000052782,glrba,0.2870669751810602,4.324605609777131,0.29067910924388296,0.45951932147237434
ENSDARG00000009488,gipc2,-0.2437622158799964,2.8721835577179666,0.2908296905201896,0.45958272082202795
ENSDARG00000038574,scg2b,0.11375825484026998,9.222296060725935,0.2915273526288843,0.4605102665411652
ENSDARG00000002231,plpp2a,-0.40373412732581127,1.229020372158582,0.2921263000202245,0.46108492505759735
ENSDARG00000079317,dlc1,0.17370228625571563,4.911797189368556,0.2925076369445306,0.46144549476270275
ENSDARG00000021702,pdcd4a,0.1283530748623558,5.715129742879351,0.29280077294406026,0.46177659575292984
ENSDARG00000029463,asap1a,0.11121130388547378,6.4490950309766655,0.2945241927920548,0.4637474042448705
ENSDARG00000077219,si:ch211-106h4.6,-0.827771245032149,0.02525329815682299,0.29472446048227485,0.4637694010153665
ENSDARG00000030108,sec22ba,-0.1484951832116072,3.169754492665543,0.2947944826102758,0.4637694010153665
ENSDARG00000102097,nfkbiz,0.4233464077580645,0.31115369389679376,0.294844741186392,0.4637694010153665
ENSDARG00000062854,sdk1b,0.17096703375613065,4.216881893481092,0.29540679350663396,0.46439008445445334
ENSDARG00000094889,cplx4c,-0.9079093527493842,-0.24396421305760735,0.2965012697333975,0.46558281856787154
ENSDARG00000037261,mtap,0.18997481038892414,3.2185296431909074,0.2965601274046564,0.46563130024660154
ENSDARG00000110922,CR847936.6,-0.3285457087856695,0.8143515922973454,0.2982380572717704,0.46733979404861653
ENSDARG00000077722,ppp2r3a,-0.13636837423527615,4.619176597264857,0.29874729452750204,0.4679245088218032
ENSDARG00000062864,gk5,0.30449767648324916,1.178030920632118,0.2992032429006357,0.4681908935364471
ENSDARG00000069701,lgi2b,0.3375819138687985,3.555556970255994,0.2992886481783013,0.46828049888922746
ENSDARG00000060637,clstn2,0.12062753947983183,6.587450202667387,0.29989746552094154,0.4689685016698118
ENSDARG00000027572,as3mt,0.3493772733809031,1.0941757155728549,0.300060359583526,0.4690490734355483
ENSDARG00000090724,scn12aa,-0.4462745220481268,0.7257249696906102,0.30178593049713026,0.4705710325331589
ENSDARG00000016074,cryz,0.15389603387417033,3.649950560848024,0.3022673579923101,0.47099249339751287
ENSDARG00000036687,bcl9,0.11918480107963118,6.647752831050248,0.3026231229961852,0.47130190479009915
ENSDARG00000089109,bcl2b,-0.13927677885819664,6.438474582562783,0.3033863006486895,0.47209455615939677
ENSDARG00000096713,CR388040.1,0.4632160768060969,1.051499109309374,0.3053542738516019,0.4741983722460313
ENSDARG00000070448,grk4,-0.13375620481495132,7.156100647140316,0.30604103744109573,0.4748015848251702
ENSDARG00000056677,BX530018.2,0.23978264553750814,1.8578819379880003,0.3071399476452664,0.4761327304655518
ENSDARG00000075899,si:ch1073-186i23.1,-0.15907388436797837,3.7218967154458396,0.3074511635898898,0.4764376384928074
ENSDARG00000019945,ptprdb,-0.1572683572469544,6.314982399632349,0.30831569232869055,0.4773328173008384
ENSDARG00000057013,cadm3,0.1330345987778628,5.628379698017561,0.3083475515961179,0.4773377298873757
ENSDARG00000052641,kpna3,0.0968168317486123,6.268307489616306,0.30964579957735244,0.47890195231593496
ENSDARG00000092500,si:dkey-222h21.1,-0.47073286811856263,-0.4813951358994336,0.31017926333369705,0.47939982505610274
ENSDARG00000017423,patl1,0.10428626422175281,4.959415382499782,0.31324717620000525,0.48240934863193774
ENSDARG00000103472,nedd8l,0.14490784232934484,3.5331989646054525,0.3151985338071291,0.4847863575700737
ENSDARG00000079455,nlgn4xa,-0.114081962134972,6.572207047487681,0.3156143913313937,0.4851120886527241
ENSDARG00000011934,gyg1a,0.19118071654773477,4.394080177207067,0.31799691671012675,0.4874592325740033
ENSDARG00000079632,si:dkey-28b4.7,-0.14971990084919815,3.3987711886713545,0.31940202751144536,0.48899160344010034
ENSDARG00000076176,ptcd1,-0.14478501230329935,3.658198363319297,0.3205431111197491,0.49031895355028426
ENSDARG00000014474,yipf1,-0.19593005168618485,2.4839970665158684,0.32140065705764553,0.49114766584986885
ENSDARG00000006677,ripk1l,0.3076429615930164,0.46144924315095803,0.32494024485713274,0.49492042786477697
ENSDARG00000058638,si:ch211-71m22.1,0.35171413233748516,0.6775333056754027,0.32497124248612314,0.49492233891351717
ENSDARG00000010655,ppm1k,-0.14305669930705955,5.3217212375077025,0.3256274080642721,0.4954944326558258
ENSDARG00000069438,neurl1aa,0.20722966136801718,4.477827505116217,0.32759075982860775,0.4974156783327513
ENSDARG00000103370,lrrc8da,0.2344467889041447,1.9930806256730156,0.3306700915675286,0.500805526866631
ENSDARG00000057184,zgc:55781,0.14892854394626276,3.0656652463029723,0.3329243173634716,0.5031808521064639
ENSDARG00000101903,zfyve9a,0.1277245480426829,5.363057312169915,0.3339304365320361,0.5039611567277665
ENSDARG00000075916,zgc:66472,-0.14112649637375058,3.317177173859257,0.3340185753428127,0.5039611567277665
ENSDARG00000073857,klf7a,-0.14336907912145952,5.027961480268489,0.33498151499063644,0.5049911586740524
ENSDARG00000003398,rbpja,0.1597103943888649,3.318532348535446,0.33708689483825494,0.5071683717595735
ENSDARG00000102291,eef1da,-0.1402142854624488,4.830580287327794,0.33810761633581765,0.5083222565800511
ENSDARG00000002791,atp1a1a.1,-0.10885258960844504,8.584819767794777,0.3390240055822828,0.5091012234109925
ENSDARG00000013076,bmi1b,-0.12514163587013793,4.740199465983416,0.34086732454847263,0.5111320429383243
ENSDARG00000061848,col15a1b,0.16527207087165346,3.2464949614387835,0.34139763057423755,0.5117111964270147
ENSDARG00000037099,irs2a,-0.16103219634653665,6.22356138858699,0.34182558859115375,0.51215359212649
